신문사,제목,본문_요약,링크,카테고리,예측점수,최종선택여부
매일경제,"원화값 1480원대 근접 … 정부 ""약세에 베팅말라""","긴급 경제장관 간담회외국인 역외선물환서 큰 영향연기금 활용, 시장에 신호줄듯달러당 원화값이 1480원까지 하락할 조짐을 보이자 정부가 긴급 회의를 열어 대응책 마련에 나섰다.14일 구윤철 경제부총리 겸 기획재정부 장관은 관계기관 합동으로 '긴급 경제장관 간담회'를 주재하고 국내외 금융·외환시장 동향을 점검하며 대응 방향을 논의했다. 이날 회의에는 이억원 금융위원회 위원장, 이창용 한국은행 총재, 이찬진 금융감독원장, 하준경 대통령실 경제성장수석, 이스란 보건복지부 1차관, 박동일 산업통상부 산업정책실장이 참석했다. 복지부·산업부까지 논의에 참여했다는 것은 외환시장의 주요 수급 주체인 국민연금 해외 투자분과 수출 업체 달러 보유분까지 포괄적으로 살펴본다는 의미로 풀이된다.달러당 원화값은 지난 12일 야간 거래...",https://n.news.naver.com/article/newspaper/009/0005605919?date=20251215,경영,0.299810114,1
중앙일보,[박은정의 생활독성 이야기] 상업주의 문화와 청소년 피부에 켜진 경고등,"피부는 인간이 일상생활 속에서 유해물질에 노출되는 대표적인 경로 중 하나다. 독성학에서는 피부독성으로 분류하여 피부 부식성·자극성·민감성을 주로 연구한다. 이 피부독성 분야에 최근 경고등이 켜지기 시작했다. 10대들을 위한 뷰티 제품 시장이 대중화라는 사회적 분위기 속에서 급속도로 성장한 것이 그 첫째 이유다. 2000년대 초, 성인 여성들을 대상으로 한 화장품 시장이 포화상태에 이르자, 화장품 업체들은 외모에 민감한 청소년들과 성인 남성을 대상으로 한 브랜드를 출시하기 시작했다. 그러나, 색조 화장에 대한 기성세대들의 부정적인 인식이 큰 걸림돌이었다. 업체들은 광고에서 저자극·저독성 성분을 강조하며 부모들을 설득하기 시작했다. 소녀 감성을 자극하는 용기 디자인, 서포터즈 운영, 유명 아이돌을 광고 모델로 ...",https://n.news.naver.com/article/newspaper/025/0003489745?date=20251215,업계,0.296585138,
동아일보,실업자+취업준비+쉬었음… ‘일자리 밖 2030’ 159만명,"취업 한파 30대까지 확산 영향지난달 4년만에 최대 규모 기록‘여윳돈’ 줄어 양극화 심화 우려지난달 일자리를 구하지 못하거나 취업 준비 등으로 일을 하지 않은 2030세대의 ‘일자리 밖’ 인구가 약 159만 명에 이르는 것으로 나타났다.14일 국가데이터처 마이크로데이터에 따르면 이 같은 ‘일자리 밖’의 20대와 30대는 158만9000명으로 집계됐다. 전체 20, 30대 인구 1253만5000명의 12.7%에 이른다. 구직활동을 했지만 일자리를 구하지 못한 실업자 35만9000명, 학원에 다니는 등의 취업준비생 51만1000명, 그냥 쉰 71만9000명을 합친 숫자다. 이 가운데 취업준비생과 ‘쉬었음’ 인구는 구직활동도 하지 않은 비경제활동인구에 속한다.일하지 않는 20, 30대는 신종 코로나바이러스 감염증...",https://n.news.naver.com/article/newspaper/020/0003681684?date=20251215,경영,0.283063383,1
한국경제,ICT 수출 '사상 최대'…반도체 호황이 견인,11월 254.5억弗…무역수지도↑줄었던 대미수출 두달째 증가세반도체 수출이 사상 최대를 기록하면서 지난달 정보통신기술(ICT) 수출과 무역수지가 역대 최고치를 새로 썼다. 관세 영향으로 감소세를 보이던 대미 ICT 수출도 반도체의 선전에 힘입어 두 달 연속 증가세를 이어갔다.14일 산업통상부와 과학기술정보통신부가 발표한 ‘11월 ICT 수출입 동향’에 따르면 지난달 ICT 수출은 254억5000만달러로 집계됐다. 직전 최고치인 9월의 254억달러를 근소하게 웃돌며 사상 최대치를 기록했다. 지난해 같은 기간(204억8000만달러)과 비교하면 24.3% 증가했다.무역수지도 126억9000만달러 흑자를 기록하며 7년 만에 사상 최대를 달성했다. 종전 최고치는 반도체가 호황이던 2018년 9월 기록한 122억800...,https://n.news.naver.com/article/newspaper/015/0005224261?date=20251215,경영,0.272932768,
매일경제,"VIG, 보톡스제조社 인수추진","3호펀드 회수작업에 속도사모펀드(PEF) 운용사 VIG파트너스가 3호 블라인드 펀드 회수 작업에 속도를 내는 동시에 미용·의료기기 분야를 중심으로 신규 투자 사이클을 가동하고 있다.14일 투자은행(IB) 업계에 따르면 VIG파트너스는 현재 보툴리눔 톡신(보톡스) 생산 기업 ATGC 인수를 추진하고 있다. 인수 형태는 최근 VIG가 경영권을 확보한 미용의료 장비 기업 울트라브이가 ATGC의 제3자 배정 유상증자에 참여해 지분을 확보하는 방식이 유력하다. 기존 포트폴리오로 밸류체인을 확장하는 볼트온 전략의 연장선으로 풀이된다.VIG는 올해 초 LG화학의 에스테틱 사업부를 인수한 데 이어 미용의료 장비 제조사 비올을 품으며 관련 산업 내 존재감을 빠르게 키워왔다. 필러, 스킨부스터, 미용의료 장비에 이어 보툴리눔...",https://n.news.naver.com/article/newspaper/009/0005605831?date=20251215,업계,0.262552413,
한국경제,"美 금리 인하에도 '주춤'…비트코인, 내년엔 반등할까","내년 비트코인 전망은셧다운 여파로 유동성 부족두달전보다 20% 넘게 하락호재에도 약세 이어지자전문가, 가격 전망치30만弗서 15만弗로 낮춰내년 전망 팽팽히 엇갈려""4년 주기론 따라 약세""""유동성 회복되면 새 고점""연말을 앞두고 비트코인 가격이 약세를 면치 못하고 있다. 미국 중앙은행(Fed)이 기준금리를 낮추면 비트코인 가격이 반등할 것이라고 기대한 시장 참여자가 많았지만, 이달 기준금리 인하가 단행된 이후에도 비트코인 시세는 횡보하고 있다. 주요 기관은 비트코인 가격 전망치를 하향 조정하며 장밋빛 전망을 수정 중이다. 시장에선 내년 비트코인 가격의 향방을 두고 강세론과 약세론이 팽팽히 맞서고 있다.◇약세 이어지는 비트코인14일 국내 암호화폐거래소 업비트에 따르면 비트코인 가격은 지난 12일 오후 4시 1억...",https://n.news.naver.com/article/newspaper/015/0005224182?date=20251215,경영,0.256255844,
중앙일보,아세안 Z세대가 말했다 “심쿵”…말레이시아 홀린 한류 박람회,말레이시아 쿠알라룸푸르에 사는 대학생 아이샤(24)는 K푸드·K뷰티에 푹 빠졌다. ‘쇼피(동남아 최대 이커머스)’에 로그인하면 즐겨찾기 목록에 ‘불닭볶음면’ ‘조선 뷰티’ ‘클리오’ 같은 한국 제품이 줄줄이 뜬다. 그는 “한류 박람회가 열린다는 소식을 듣고 ‘심쿵(심장이 쿵)’했다”며 심쿵을 한국어로 또박또박 말했다.아이샤 같은 아세안 Z세대(1990년대 중반~2000년대 초반에 태어난 세대)를 사로잡은 한류 박람회가 12월 11~13일(현지시간) 쿠알라룸푸르 인근 선웨이 피라미드 컨벤션센터에서 열렸다. 한류 박람회는 산업통상부가 주최하고 대한무역투자진흥공사(KOTRA)가 주관하는 행사다. 한국 중소·중견 기업 소비재를 알리고 수출 판로를 뚫기 위해 2010년부터 매년 세계 각지에서 열고 있다. 쿠알라룸푸르...,https://n.news.naver.com/article/newspaper/025/0003489716?date=20251215,업계,0.248500299,
한국경제,첨단산업 성장에…460조 특수강 시장 열린다,"원전해체·항공우주 수요 견인포스코·한화오션 강재 MOU두산에너빌은 '캐스크' 집중방산 소재 특수합금도 부상범용 철강 제품과 달리 글로벌 특수강 시장은 꾸준한 성장이 예상되고 있다. 원전과 항공우주, 신재생에너지 등 첨단산업 관련 수요 증가 덕분이다.14일 시장조사업체 글로벌리서치인사이트에 따르면 세계 특수강 시장 규모는 2033년 3162억달러(약 466조6500억원)에 달할 전망이다. 지난해 2451억달러 규모에서 9년간 약 30% 커질 것으로 예상된다. 작년 글로벌 친환경 인프라 조성 사업에 들어간 특수강 사용량은 1년 전보다 48% 급증했다. 풍력·태양광 등 야외에서 장시간 가동하는 친환경 발전시설은 부식을 견딜 수 있는 특수강 적용이 필수적이다.특수강은 일반 탄소강에 합금 원소를 첨가하거나 특별한 공...",https://n.news.naver.com/article/newspaper/015/0005224260?date=20251215,업계,0.242217652,
한국경제,"獨 머크 ""IT 강국 한국서 AI 신약 개발""",크리스토프 하만 韓 대표KAIST와 7개 연구 진행바이오프로세싱 센터도 건립희소질환 치료제 개발에 집중전체 항암제가 급여로 등재1668년 독일에서 설립된 머크는 세계에서 가장 오래된 제약·바이오 기업으로 꼽힌다. 긴 역사만큼이나 다양한 포트폴리오를 자랑하지만 최근 머크의 행보는 다른 글로벌 빅파마들과는 다르다. 대규모 환자군을 대상으로 한 블록버스터 약물 경쟁 대신 환자는 적지만 치료 대안이 없는 희소질환 분야에 집중하고 있다.한국머크 역시 마찬가지다. 지난 12일 서울 삼성동 본사에서 만난 크리스토프 하만 한국머크 헬스케어 대표는 “환자가 적다는 이유로 글로벌 제약사의 투자 우선순위에서 밀리는 사각지대를 없애는 것이 머크의 핵심 전략”이라며 “한국 시장의 특수성을 고려해 희소질환과 난임 문제 해결에 주력할...,https://n.news.naver.com/article/newspaper/015/0005224169?date=20251215,업계,0.218092853,
조선일보,“현대차가 진짜 사장” 원청에 성과급 인상 요구한 하청 노조,"한화오션 상생안 후폭풍현대차 비정규직지회는 지난 12일 울산시 현대차 울산공장 앞에서 결의 대회를 열고 “‘진짜 사장’인 현대차가 나서 성과급을 올려라”고 주장했다. 이들은 현대차와 직접 근로계약을 맺지 않은 하청업체 노동자들로, 현대차 공장에서 보안·미화·급식 등 업무를 맡고 있다. 원래는 자신들이 속한 하청업체 경영진을 찾아가야 하는 사안인데, 이날 현대차를 ‘진짜 사장’으로 지칭하면서 성과급 인상을 요구한 것이다.이를 놓고 경영계에선 “지난 11일 이재명 대통령의 발언을 통해 외부에 알려지게 된 한화오션 사례의 여파”란 분석이 나온다. 한화오션은 하청업체에도 본사와 같은 비율로 성과급을 지급해주기로 했는데, 이 같은 결정이 노동계에서 새로운 기준이 될 수 있다는 것이다. 특히 현대차는 구매 협력사까지 ...",https://n.news.naver.com/article/newspaper/023/0003946911?date=20251215,경영,0.214701039,
한국경제,"中, 車 출혈경쟁 금지","중국 정부가 자동차업계의 출혈경쟁 막기에 나섰다.14일 중국 경제 매체 차이신에 따르면 국가시장감독관리총국은 최근 ‘자동차업계 가격 행위 규범 준수 가이드라인’을 통해 “자동차 생산업체와 판매업체가 손해를 보고 차를 팔 경우 중대한 법률 리스크에 직면할 것”이라고 경고했다.당국은 “법규에 맞는 재고 처분을 위한 자동차 가격 인하 외에 생산·판매업체가 경쟁사 배제나 시장 독점을 목적으로 부당하게 가격을 낮추는 행위를 해선 안 된다”고 명시했다. 또 “자동차업체가 생산비용보다 낮은 가격으로 딜러와 무역업체에 공급해서는 안 되고, ‘양품을 품질이 낮은 제품으로 위장’하는 등 여러 수단으로 변칙적 가격 인하를 해서도 안 된다”고 강조했다.자동차 판매 과정에 관한 구체적 요구 사항도 가이드라인에 넣었다. 판매업체가 ...",https://n.news.naver.com/article/newspaper/015/0005224252?date=20251215,경영,0.196141174,
중앙일보,네이버-토스 ‘결제 전쟁’ 붙었다…근데 카카오는 왜 불구경만 해?,"네이버·토스 ‘오프라인 결제’ 한판승부경제+토스와 네이버가 오프라인 결제 시장이란 외나무 다리에서 만났다. 그간 사업 영역에서 두 회사는 크게 부딪칠 일이 없었다. 늘 그랬던 것처럼 네이버가 증권사, 은행들과 직접 경쟁하는 대신 협력하는 방식의 ‘간접 진출’을 택했기 때문이다. 대신 토스는 카카오(카카오페이증권, 카카오뱅크)와 일전을 벌이며 몸집을 키워왔다. 그런 두 회사가 오프라인 결제 단말 시장을 놓고 전면전 태세다. 선점한 토스와 추격하는 네이버페이, 이 전쟁의 승자는 누가 될까. 치열한 경쟁을 하는 두 회사는 왜 얼굴결제 상용화 분야에선 한 배를 탄 걸까. 원조 온라인 결제 강자, 카카오페이는 왜 이 시장과 거리를 두는 걸까. 지금 가장 뜨거운 오프라인 결제 시장의 미래는 어떻게 흘러갈지 심층 분석했...",https://n.news.naver.com/article/newspaper/025/0003489789?date=20251215,경영,0.177502722,
